id,title,claim,url,domain,news_date,true/false,published_paper_urls,published_paper_title,published_paper_authors,published_paper_abstract,published_paper_venue,published_paper_year,rationale,prompts,GPT_Response_0.75
7258,China's War on Air Pollution Has Had a Sinister Side Effect No One Saw Coming,China's War on Air Pollution Has Had a Sinister Side Effect No One Saw Coming,https://www.sciencealert.com/china-s-war-on-air-pollution-has-had-a-sinister-side-effect-we-never-expected,Society,3-Jan-19,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1812168116,Anthropogenic drivers of 2013–2017 trends in summer surface ozone in China,"Ke Li, Daniel J. Jaco, Hong Liao, Lu Shen, Qiang Zhang, and Kelvin H. Bates",5. Decreasing NOx would increase ozone under the VOC-limited conditions thought to prevail in urban China while decreasing ozone under rural NOx-limited conditions.,PNAS,2018,1,,
7258,China's War on Air Pollution Has Had a Sinister Side Effect No One Saw Coming,China's War on Air Pollution Has Had a Sinister Side Effect No One Saw Coming,https://www.sciencealert.com/china-s-war-on-air-pollution-has-had-a-sinister-side-effect-we-never-expected,Society,3-Jan-19,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1812168116,Anthropogenic drivers of 2013–2017 trends in summer surface ozone in China,"Ke Li, Daniel J. Jaco, Hong Liao, Lu Shen, Qiang Zhang, and Kelvin H. Bates","6. However, simulations with the Goddard Earth Observing System Chemical Transport Model (GEOS-Chem) indicate that a more important factor for ozone trends in the North China Plain is the ∼40% decrease of fine particulate matter (PM2.5) over the 2013–2017 period, slowing down the aerosol sink of hydroperoxy (HO2) radicals and thus stimulating ozone production.",PNAS,2018,1,,
7259,"Wildfires Are Inevitable, But The Loss of Homes And Lives Are Not","Wildfires Are Inevitable, But The Loss of Homes And Lives Are Not",https://www.sciencealert.com/wildfires-are-inevitable-but-the-loss-of-homes-and-lives-are-not,Society,16-Aug-18,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1002/2014GL059576,"Large wildfire trends in the western United States, 1984–2011","Philip E. Dennison, Simon C. Brewer, James D. Arnold, Max A. Moritz","0. We used a database capturing large wildfires (> 405 ha) in the western U.S. to document regional trends in fire occurrence, total fire area, fire size, and day of year of ignition for 1984–2011.",Geophysical Research Letters,2014,1,,
7259,"Wildfires Are Inevitable, But The Loss of Homes And Lives Are Not","Wildfires Are Inevitable, But The Loss of Homes And Lives Are Not",https://www.sciencealert.com/wildfires-are-inevitable-but-the-loss-of-homes-and-lives-are-not,Society,16-Aug-18,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1002/2014GL059576,"Large wildfire trends in the western United States, 1984–2011","Philip E. Dennison, Simon C. Brewer, James D. Arnold, Max A. Moritz","1. Over the western U.S. and in a majority of ecoregions, we found significant, increasing trends in the number of large fires and/or total large fire area per year.",Geophysical Research Letters,2014,1,,
7259,"Wildfires Are Inevitable, But The Loss of Homes And Lives Are Not","Wildfires Are Inevitable, But The Loss of Homes And Lives Are Not",https://www.sciencealert.com/wildfires-are-inevitable-but-the-loss-of-homes-and-lives-are-not,Society,16-Aug-18,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1002/2014GL059576,"Large wildfire trends in the western United States, 1984–2011","Philip E. Dennison, Simon C. Brewer, James D. Arnold, Max A. Moritz","2. Trends were most significant for southern and mountain ecoregions, coinciding with trends toward increased drought severity.",Geophysical Research Letters,2014,1,,
7259,"Wildfires Are Inevitable, But The Loss of Homes And Lives Are Not","Wildfires Are Inevitable, But The Loss of Homes And Lives Are Not",https://www.sciencealert.com/wildfires-are-inevitable-but-the-loss-of-homes-and-lives-are-not,Society,16-Aug-18,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1002/2014GL059576,"Large wildfire trends in the western United States, 1984–2011","Philip E. Dennison, Simon C. Brewer, James D. Arnold, Max A. Moritz","3. For all ecoregions combined, the number of large fires increased at a rate of seven fires per year, while total fire area increased at a rate of 355 km2 per year.",Geophysical Research Letters,2014,1,,
7259,"Wildfires Are Inevitable, But The Loss of Homes And Lives Are Not","Wildfires Are Inevitable, But The Loss of Homes And Lives Are Not",https://www.sciencealert.com/wildfires-are-inevitable-but-the-loss-of-homes-and-lives-are-not,Society,16-Aug-18,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1002/2014GL059576,"Large wildfire trends in the western United States, 1984–2011","Philip E. Dennison, Simon C. Brewer, James D. Arnold, Max A. Moritz","4. Continuing changes in climate, invasive species, and consequences of past fire management, added to the impacts of larger, more frequent fires, will drive further disruptions to fire regimes of the western U.S. and other fire-prone regions of the world.",Geophysical Research Letters,2014,1,,
7260,Logging Forests to Halt Wildfires Would Do More Harm Than Good,Logging Forests to Halt Wildfires Would Do More Harm Than Good,https://www.sciencealert.com/logging-forests-to-halt-wildfires-would-destroy-essential-habitats-for-native-species,Society,22-Aug-18,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1112839109,Long-term perspective on wildfires in the western USA,"Jennifer R. Marlon, Patrick J. Bartlein, Daniel G. Gavin, Colin J. Long, R. Scott Anderson, Christy E. Briles, Kendrick J. Brown, Daniele Colombaroli, Douglas J. Hallett, Mitchell J. Power, Elizabeth A. Scharf, and Megan K. Walsh","0. Understanding the causes and consequences of wildfires in forests of the western United States requires integrated information about fire, climate changes, and human activity on multiple temporal scales.",PNAS,2012,1,,
7260,Logging Forests to Halt Wildfires Would Do More Harm Than Good,Logging Forests to Halt Wildfires Would Do More Harm Than Good,https://www.sciencealert.com/logging-forests-to-halt-wildfires-would-destroy-essential-habitats-for-native-species,Society,22-Aug-18,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1112839109,Long-term perspective on wildfires in the western USA,"Jennifer R. Marlon, Patrick J. Bartlein, Daniel G. Gavin, Colin J. Long, R. Scott Anderson, Christy E. Briles, Kendrick J. Brown, Daniele Colombaroli, Douglas J. Hallett, Mitchell J. Power, Elizabeth A. Scharf, and Megan K. Walsh","1. We use sedimentary charcoal accumulation rates to construct long-term variations in fire during the past 3,000 y in the American West and compare this record to independent fire-history data from historical records and fire scars.",PNAS,2012,1,,
7260,Logging Forests to Halt Wildfires Would Do More Harm Than Good,Logging Forests to Halt Wildfires Would Do More Harm Than Good,https://www.sciencealert.com/logging-forests-to-halt-wildfires-would-destroy-essential-habitats-for-native-species,Society,22-Aug-18,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1112839109,Long-term perspective on wildfires in the western USA,"Jennifer R. Marlon, Patrick J. Bartlein, Daniel G. Gavin, Colin J. Long, R. Scott Anderson, Christy E. Briles, Kendrick J. Brown, Daniele Colombaroli, Douglas J. Hallett, Mitchell J. Power, Elizabeth A. Scharf, and Megan K. Walsh","2. There has been a slight decline in burning over the past 3,000 y, with the lowest levels attained during the 20th century and during the Little Ice Age (LIA, ca.",PNAS,2012,1,,
7260,Logging Forests to Halt Wildfires Would Do More Harm Than Good,Logging Forests to Halt Wildfires Would Do More Harm Than Good,https://www.sciencealert.com/logging-forests-to-halt-wildfires-would-destroy-essential-habitats-for-native-species,Society,22-Aug-18,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1112839109,Long-term perspective on wildfires in the western USA,"Jennifer R. Marlon, Patrick J. Bartlein, Daniel G. Gavin, Colin J. Long, R. Scott Anderson, Christy E. Briles, Kendrick J. Brown, Daniele Colombaroli, Douglas J. Hallett, Mitchell J. Power, Elizabeth A. Scharf, and Megan K. Walsh",3. 1400–1700 CE [Common Era]).,PNAS,2012,1,,
7260,Logging Forests to Halt Wildfires Would Do More Harm Than Good,Logging Forests to Halt Wildfires Would Do More Harm Than Good,https://www.sciencealert.com/logging-forests-to-halt-wildfires-would-destroy-essential-habitats-for-native-species,Society,22-Aug-18,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1112839109,Long-term perspective on wildfires in the western USA,"Jennifer R. Marlon, Patrick J. Bartlein, Daniel G. Gavin, Colin J. Long, R. Scott Anderson, Christy E. Briles, Kendrick J. Brown, Daniele Colombaroli, Douglas J. Hallett, Mitchell J. Power, Elizabeth A. Scharf, and Megan K. Walsh",4. Prominent peaks in forest fires occurred during the Medieval Climate Anomaly (ca.,PNAS,2012,1,,
7260,Logging Forests to Halt Wildfires Would Do More Harm Than Good,Logging Forests to Halt Wildfires Would Do More Harm Than Good,https://www.sciencealert.com/logging-forests-to-halt-wildfires-would-destroy-essential-habitats-for-native-species,Society,22-Aug-18,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1112839109,Long-term perspective on wildfires in the western USA,"Jennifer R. Marlon, Patrick J. Bartlein, Daniel G. Gavin, Colin J. Long, R. Scott Anderson, Christy E. Briles, Kendrick J. Brown, Daniele Colombaroli, Douglas J. Hallett, Mitchell J. Power, Elizabeth A. Scharf, and Megan K. Walsh",5. 950–1250 CE) and during the 1800s.,PNAS,2012,1,,
7260,Logging Forests to Halt Wildfires Would Do More Harm Than Good,Logging Forests to Halt Wildfires Would Do More Harm Than Good,https://www.sciencealert.com/logging-forests-to-halt-wildfires-would-destroy-essential-habitats-for-native-species,Society,22-Aug-18,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1112839109,Long-term perspective on wildfires in the western USA,"Jennifer R. Marlon, Patrick J. Bartlein, Daniel G. Gavin, Colin J. Long, R. Scott Anderson, Christy E. Briles, Kendrick J. Brown, Daniele Colombaroli, Douglas J. Hallett, Mitchell J. Power, Elizabeth A. Scharf, and Megan K. Walsh",6. Analysis of climate reconstructions beginning from 500 CE and population data show that temperature and drought predict changes in biomass burning up to the late 1800s CE.,PNAS,2012,1,,
7260,Logging Forests to Halt Wildfires Would Do More Harm Than Good,Logging Forests to Halt Wildfires Would Do More Harm Than Good,https://www.sciencealert.com/logging-forests-to-halt-wildfires-would-destroy-essential-habitats-for-native-species,Society,22-Aug-18,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1112839109,Long-term perspective on wildfires in the western USA,"Jennifer R. Marlon, Patrick J. Bartlein, Daniel G. Gavin, Colin J. Long, R. Scott Anderson, Christy E. Briles, Kendrick J. Brown, Daniele Colombaroli, Douglas J. Hallett, Mitchell J. Power, Elizabeth A. Scharf, and Megan K. Walsh","7. Since the late 1800s, human activities and the ecological effects of recent high fire activity caused a large, abrupt decline in burning similar to the LIA fire decline.",PNAS,2012,1,,
7260,Logging Forests to Halt Wildfires Would Do More Harm Than Good,Logging Forests to Halt Wildfires Would Do More Harm Than Good,https://www.sciencealert.com/logging-forests-to-halt-wildfires-would-destroy-essential-habitats-for-native-species,Society,22-Aug-18,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1112839109,Long-term perspective on wildfires in the western USA,"Jennifer R. Marlon, Patrick J. Bartlein, Daniel G. Gavin, Colin J. Long, R. Scott Anderson, Christy E. Briles, Kendrick J. Brown, Daniele Colombaroli, Douglas J. Hallett, Mitchell J. Power, Elizabeth A. Scharf, and Megan K. Walsh","8. Consequently, there is now a forest “fire deficit” in the western United States attributable to the combined effects of human activities, ecological, and climate changes.",PNAS,2012,1,,
7260,Logging Forests to Halt Wildfires Would Do More Harm Than Good,Logging Forests to Halt Wildfires Would Do More Harm Than Good,https://www.sciencealert.com/logging-forests-to-halt-wildfires-would-destroy-essential-habitats-for-native-species,Society,22-Aug-18,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1112839109,Long-term perspective on wildfires in the western USA,"Jennifer R. Marlon, Patrick J. Bartlein, Daniel G. Gavin, Colin J. Long, R. Scott Anderson, Christy E. Briles, Kendrick J. Brown, Daniele Colombaroli, Douglas J. Hallett, Mitchell J. Power, Elizabeth A. Scharf, and Megan K. Walsh","9. Large fires in the late 20th and 21st century fires have begun to address the fire deficit, but it is continuing to grow.",PNAS,2012,1,,
7261,"The Vast Majority of Experts Cited in Online News Are Men, Research Shows","The Vast Majority of Experts Cited in Online News Are Men, Research Shows",https://www.sciencealert.com/the-vast-majority-of-experts-cited-in-online-news-are-men-research-shows,Society,22-Jul-18,TRUE,https://www.tandfonline.com/doi/abs/10.1080/17512786.2016.1232173,Pushy or a Princess?,Lis Howell & Jane B. Singer,0. Four times as many males as females appeared as experts on flagship television and radio news programmes in the United Kingdom as of the early 2010s.,Journalism Practice,2016,1,,
7261,"The Vast Majority of Experts Cited in Online News Are Men, Research Shows","The Vast Majority of Experts Cited in Online News Are Men, Research Shows",https://www.sciencealert.com/the-vast-majority-of-experts-cited-in-online-news-are-men-research-shows,Society,22-Jul-18,TRUE,https://www.tandfonline.com/doi/abs/10.1080/17512786.2016.1232173,Pushy or a Princess?,Lis Howell & Jane B. Singer,1. This study draws on four complementary sets of data to explore the reasons behind this disparity.,Journalism Practice,2016,1,,
7261,"The Vast Majority of Experts Cited in Online News Are Men, Research Shows","The Vast Majority of Experts Cited in Online News Are Men, Research Shows",https://www.sciencealert.com/the-vast-majority-of-experts-cited-in-online-news-are-men-research-shows,Society,22-Jul-18,TRUE,https://www.tandfonline.com/doi/abs/10.1080/17512786.2016.1232173,Pushy or a Princess?,Lis Howell & Jane B. Singer,2. The findings point to a combination of journalists’ news production processes and women’s perceptions of appropriate social norms and roles.,Journalism Practice,2016,1,,
7261,"The Vast Majority of Experts Cited in Online News Are Men, Research Shows","The Vast Majority of Experts Cited in Online News Are Men, Research Shows",https://www.sciencealert.com/the-vast-majority-of-experts-cited-in-online-news-are-men-research-shows,Society,22-Jul-18,TRUE,https://www.tandfonline.com/doi/abs/10.1080/17512786.2016.1232173,Pushy or a Princess?,Lis Howell & Jane B. Singer,"3. A high proportion of woman experts surveyed lack confidence, saying they fear they will be perceived as self-promoting and “pushy” for wanting to appear on air.",Journalism Practice,2016,1,,
7261,"The Vast Majority of Experts Cited in Online News Are Men, Research Shows","The Vast Majority of Experts Cited in Online News Are Men, Research Shows",https://www.sciencealert.com/the-vast-majority-of-experts-cited-in-online-news-are-men-research-shows,Society,22-Jul-18,TRUE,https://www.tandfonline.com/doi/abs/10.1080/17512786.2016.1232173,Pushy or a Princess?,Lis Howell & Jane B. Singer,"4. Broadcast journalists report women need to be persuaded and wooed, acting like “princesses” and therefore making male experts less trouble to recruit.",Journalism Practice,2016,1,,
7262,Fighting Wildfires Has Nearly Destroyed The US Forest Service's Budget,Fighting Wildfires Has Nearly Destroyed The US Forest Service's Budget,https://www.sciencealert.com/fighting-wildfires-has-nearly-destroyed-the-us-forest-service-s-budget,Society,26-Jul-18,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1607171113,Impact of anthropogenic climate change on wildfire across western US forests,John T. Abatzoglou and A. Park Williams,"0. Increased forest fire activity across the western continental United States (US) in recent decades has likely been enabled by a number of factors, including the legacy of fire suppression and human settlement, natural climate variability, and human-caused climate change.",PNAS,2016,1,,
7262,Fighting Wildfires Has Nearly Destroyed The US Forest Service's Budget,Fighting Wildfires Has Nearly Destroyed The US Forest Service's Budget,https://www.sciencealert.com/fighting-wildfires-has-nearly-destroyed-the-us-forest-service-s-budget,Society,26-Jul-18,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1607171113,Impact of anthropogenic climate change on wildfire across western US forests,John T. Abatzoglou and A. Park Williams,1. We use modeled climate projections to estimate the contribution of anthropogenic climate change to observed increases in eight fuel aridity metrics and forest fire area across the western United States.,PNAS,2016,1,,
7262,Fighting Wildfires Has Nearly Destroyed The US Forest Service's Budget,Fighting Wildfires Has Nearly Destroyed The US Forest Service's Budget,https://www.sciencealert.com/fighting-wildfires-has-nearly-destroyed-the-us-forest-service-s-budget,Society,26-Jul-18,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1607171113,Impact of anthropogenic climate change on wildfire across western US forests,John T. Abatzoglou and A. Park Williams,"2. Anthropogenic increases in temperature and vapor pressure deficit significantly enhanced fuel aridity across western US forests over the past several decades and, during 2000–2015, contributed to 75% more forested area experiencing high (>1 σ) fire-season fuel aridity and an average of nine additional days per year of high fire potential.",PNAS,2016,1,,
7262,Fighting Wildfires Has Nearly Destroyed The US Forest Service's Budget,Fighting Wildfires Has Nearly Destroyed The US Forest Service's Budget,https://www.sciencealert.com/fighting-wildfires-has-nearly-destroyed-the-us-forest-service-s-budget,Society,26-Jul-18,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1607171113,Impact of anthropogenic climate change on wildfire across western US forests,John T. Abatzoglou and A. Park Williams,"3. Anthropogenic climate change accounted for ∼55% of observed increases in fuel aridity from 1979 to 2015 across western US forests, highlighting both anthropogenic climate change and natural climate variability as important contributors to increased wildfire potential in recent decades.",PNAS,2016,1,,
7262,Fighting Wildfires Has Nearly Destroyed The US Forest Service's Budget,Fighting Wildfires Has Nearly Destroyed The US Forest Service's Budget,https://www.sciencealert.com/fighting-wildfires-has-nearly-destroyed-the-us-forest-service-s-budget,Society,26-Jul-18,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1607171113,Impact of anthropogenic climate change on wildfire across western US forests,John T. Abatzoglou and A. Park Williams,"4. We estimate that human-caused climate change contributed to an additional 4.2 million ha of forest fire area during 1984–2015, nearly doubling the forest fire area expected in its absence.",PNAS,2016,1,,
7262,Fighting Wildfires Has Nearly Destroyed The US Forest Service's Budget,Fighting Wildfires Has Nearly Destroyed The US Forest Service's Budget,https://www.sciencealert.com/fighting-wildfires-has-nearly-destroyed-the-us-forest-service-s-budget,Society,26-Jul-18,TRUE,https://www.pnas.org/doi/full/10.1073/pnas.1607171113,Impact of anthropogenic climate change on wildfire across western US forests,John T. Abatzoglou and A. Park Williams,"5. Natural climate variability will continue to alternate between modulating and compounding anthropogenic increases in fuel aridity, but anthropogenic climate change has emerged as a driver of increased forest fire activity and should continue to do so while fuels are not limiting.",PNAS,2016,1,,
7263,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,https://www.sciencealert.com/majority-science-textbooks-missing-important-topic-climate-change,Society,2-May-18,TRUE,https://www.tandfonline.com/doi/full/10.1080/17524032.2018.1454337,Climate Change and Energy Technologies in Undergraduate Introductory Science Textbooks,Rachel A. Yoho & Bruce E. Rittmann,0. Global climate change and the implementation of energy technologies are among the most pressing issues facing society and the environment today.,Environmental Communication,2018,0,,
7263,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,https://www.sciencealert.com/majority-science-textbooks-missing-important-topic-climate-change,Society,2-May-18,TRUE,https://www.tandfonline.com/doi/full/10.1080/17524032.2018.1454337,Climate Change and Energy Technologies in Undergraduate Introductory Science Textbooks,Rachel A. Yoho & Bruce E. Rittmann,1. Related educational content spans the science disciplines.,Environmental Communication,2018,0,,
7263,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,https://www.sciencealert.com/majority-science-textbooks-missing-important-topic-climate-change,Society,2-May-18,TRUE,https://www.tandfonline.com/doi/full/10.1080/17524032.2018.1454337,Climate Change and Energy Technologies in Undergraduate Introductory Science Textbooks,Rachel A. Yoho & Bruce E. Rittmann,"2. Through an analysis of introductory-level university textbooks from four major US publishers in Biology, Chemistry, and Physics, this study presents trends in terminology and content.",Environmental Communication,2018,0,,
7263,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,https://www.sciencealert.com/majority-science-textbooks-missing-important-topic-climate-change,Society,2-May-18,TRUE,https://www.tandfonline.com/doi/full/10.1080/17524032.2018.1454337,Climate Change and Energy Technologies in Undergraduate Introductory Science Textbooks,Rachel A. Yoho & Bruce E. Rittmann,"3. As the defining terms, “global warming” and “climate change” are used nearly equally.",Environmental Communication,2018,0,,
7263,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,https://www.sciencealert.com/majority-science-textbooks-missing-important-topic-climate-change,Society,2-May-18,TRUE,https://www.tandfonline.com/doi/full/10.1080/17524032.2018.1454337,Climate Change and Energy Technologies in Undergraduate Introductory Science Textbooks,Rachel A. Yoho & Bruce E. Rittmann,"4. However, the first location of a working definition for climate change appears earlier.",Environmental Communication,2018,0,,
7263,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,https://www.sciencealert.com/majority-science-textbooks-missing-important-topic-climate-change,Society,2-May-18,TRUE,https://www.tandfonline.com/doi/full/10.1080/17524032.2018.1454337,Climate Change and Energy Technologies in Undergraduate Introductory Science Textbooks,Rachel A. Yoho & Bruce E. Rittmann,"5. Energy technologies, climate change, and related environmental issues are found, on average, on ≤4% of textbook pages, and variation is large among individual textbooks.",Environmental Communication,2018,1,,
7263,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,https://www.sciencealert.com/majority-science-textbooks-missing-important-topic-climate-change,Society,2-May-18,TRUE,https://www.tandfonline.com/doi/full/10.1080/17524032.2018.1454337,Climate Change and Energy Technologies in Undergraduate Introductory Science Textbooks,Rachel A. Yoho & Bruce E. Rittmann,"6. Discipline-based trends exist, especially for the energy technologies presented.",Environmental Communication,2018,0,,
7263,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,https://www.sciencealert.com/majority-science-textbooks-missing-important-topic-climate-change,Society,2-May-18,TRUE,https://www.tandfonline.com/doi/full/10.1080/17524032.2018.1454337,Climate Change and Energy Technologies in Undergraduate Introductory Science Textbooks,Rachel A. Yoho & Bruce E. Rittmann,"7. Addressed separately as a non-renewable, non-fossil fuel, nuclear energy is found on ≤1% of textbook pages and unfavorably represented.",Environmental Communication,2018,1,,
7263,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,A Worrying Number of Science Textbooks Are Missing an Important Topic: Climate Change,https://www.sciencealert.com/majority-science-textbooks-missing-important-topic-climate-change,Society,2-May-18,TRUE,https://www.tandfonline.com/doi/full/10.1080/17524032.2018.1454337,Climate Change and Energy Technologies in Undergraduate Introductory Science Textbooks,Rachel A. Yoho & Bruce E. Rittmann,"8. The discussion within these science disciplines has implications on introductory-level education, public perception of science, and informed citizenship.",Environmental Communication,2018,0,,
7264,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,https://www.sciencealert.com/we-re-now-a-step-closer-to-using-mdma-to-treat-post-traumatic-stress,Uncategorized,29-Apr-17,TRUE,https://journals.sagepub.com/doi/full/10.1177/0269881110378371,"The safety and efficacy of ±3,4-methylenedioxymethamphetamine-assisted psychotherapy in subjects with chronic, treatment-resistant posttraumatic stress disorder: the first randomized controlled pilot study","Michael C Mithoefer, Mark T Wagner, Ann T Mithoefer, Lisa Jerome, and Rick Doblin","0. Case reports indicate that psychiatrists administered ±3,4-methylenedioxymethamphetamine (MDMA) as a catalyst to psychotherapy before recreational use of MDMA as ‘Ecstasy’ resulted in its criminalization in 1985.",Journal of Psychopharmacology,2010,1,,
7264,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,https://www.sciencealert.com/we-re-now-a-step-closer-to-using-mdma-to-treat-post-traumatic-stress,Uncategorized,29-Apr-17,TRUE,https://journals.sagepub.com/doi/full/10.1177/0269881110378371,"The safety and efficacy of ±3,4-methylenedioxymethamphetamine-assisted psychotherapy in subjects with chronic, treatment-resistant posttraumatic stress disorder: the first randomized controlled pilot study","Michael C Mithoefer, Mark T Wagner, Ann T Mithoefer, Lisa Jerome, and Rick Doblin","1. Over two decades later, this study is the first completed clinical trial evaluating MDMA as a therapeutic adjunct.",Journal of Psychopharmacology,2010,1,,
7264,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,https://www.sciencealert.com/we-re-now-a-step-closer-to-using-mdma-to-treat-post-traumatic-stress,Uncategorized,29-Apr-17,TRUE,https://journals.sagepub.com/doi/full/10.1177/0269881110378371,"The safety and efficacy of ±3,4-methylenedioxymethamphetamine-assisted psychotherapy in subjects with chronic, treatment-resistant posttraumatic stress disorder: the first randomized controlled pilot study","Michael C Mithoefer, Mark T Wagner, Ann T Mithoefer, Lisa Jerome, and Rick Doblin","2. Twenty patients with chronic posttraumatic stress disorder, refractory to both psychotherapy and psychopharmacology, were randomly assigned to psychotherapy with concomitant active drug (n = 12) or inactive placebo (n = 8) administered during two 8-h experimental psychotherapy sessions.",Journal of Psychopharmacology,2010,1,,
7264,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,https://www.sciencealert.com/we-re-now-a-step-closer-to-using-mdma-to-treat-post-traumatic-stress,Uncategorized,29-Apr-17,TRUE,https://journals.sagepub.com/doi/full/10.1177/0269881110378371,"The safety and efficacy of ±3,4-methylenedioxymethamphetamine-assisted psychotherapy in subjects with chronic, treatment-resistant posttraumatic stress disorder: the first randomized controlled pilot study","Michael C Mithoefer, Mark T Wagner, Ann T Mithoefer, Lisa Jerome, and Rick Doblin",3. Both groups received preparatory and follow-up non-drug psychotherapy.,Journal of Psychopharmacology,2010,1,,
7264,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,https://www.sciencealert.com/we-re-now-a-step-closer-to-using-mdma-to-treat-post-traumatic-stress,Uncategorized,29-Apr-17,TRUE,https://journals.sagepub.com/doi/full/10.1177/0269881110378371,"The safety and efficacy of ±3,4-methylenedioxymethamphetamine-assisted psychotherapy in subjects with chronic, treatment-resistant posttraumatic stress disorder: the first randomized controlled pilot study","Michael C Mithoefer, Mark T Wagner, Ann T Mithoefer, Lisa Jerome, and Rick Doblin","4. The primary outcome measure was the Clinician-Administered PTSD Scale, administered at baseline, 4 days after each experimental session, and 2 months after the second session.",Journal of Psychopharmacology,2010,1,,
7264,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,https://www.sciencealert.com/we-re-now-a-step-closer-to-using-mdma-to-treat-post-traumatic-stress,Uncategorized,29-Apr-17,TRUE,https://journals.sagepub.com/doi/full/10.1177/0269881110378371,"The safety and efficacy of ±3,4-methylenedioxymethamphetamine-assisted psychotherapy in subjects with chronic, treatment-resistant posttraumatic stress disorder: the first randomized controlled pilot study","Michael C Mithoefer, Mark T Wagner, Ann T Mithoefer, Lisa Jerome, and Rick Doblin","5. Neurocognitive testing, blood pressure, and temperature monitoring were performed.",Journal of Psychopharmacology,2010,1,,
7264,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,We're Now a Step Closer to Using MDMA to Treat Post-Traumatic Stress,https://www.sciencealert.com/we-re-now-a-step-closer-to-using-mdma-to-treat-post-traumatic-stress,Uncategorized,29-Apr-17,TRUE,https://journals.sagepub.com/doi/full/10.1177/0269881110378371,"The safety and efficacy of ±3,4-methylenedioxymethamphetamine-assisted psychotherapy in subjects with chronic, treatment-resistant posttraumatic stress disorder: the first randomized controlled pilot study","Michael C Mithoefer, Mark T Wagner, Ann T Mithoefer, Lisa Jerome, and Rick Doblin","6. After 2-month follow-up, placebo subjects were offered the option to re-enroll in the experimental procedure with open-label MDMA.",Journal of Psychopharmacology,2010,1,,
